date,open,high,low,close,volume,dividends,stock splits,symbol
2025-02-03 00:00:00-05:00,181.88031471632712,183.5335859233572,179.25276973586813,182.4215545654297,1832100,0.0,0.0,AMT
2025-02-04 00:00:00-05:00,180.8470193855615,181.8901569736928,179.24294082112124,181.2012939453125,1450200,0.0,0.0,AMT
2025-02-05 00:00:00-05:00,183.83864697975287,185.22622349528373,181.88030900549282,184.4783172607422,1869700,0.0,0.0,AMT
2025-02-06 00:00:00-05:00,185.31478966536474,186.84997432468867,183.75008337921432,186.7318878173828,1407000,0.0,0.0,AMT
2025-02-07 00:00:00-05:00,186.76140045959724,186.76140045959724,183.7205529140632,185.8363494873047,1588200,0.0,0.0,AMT
2025-02-10 00:00:00-05:00,186.55476592953246,187.0664841601784,184.2519738272757,186.85983276367188,1957900,0.0,0.0,AMT
2025-02-11 00:00:00-05:00,186.1709408812339,190.4222352004063,185.99381112597825,190.343505859375,1825700,0.0,0.0,AMT
2025-02-12 00:00:00-05:00,186.387452673382,187.47979793682697,184.0945261899465,186.50555419921875,1766400,0.0,0.0,AMT
2025-02-13 00:00:00-05:00,186.88934926855066,187.71598486409124,186.1315924645949,186.96807861328125,1855000,0.0,0.0,AMT
2025-02-14 00:00:00-05:00,187.61757153718534,190.47145400540836,186.1020729283331,186.36778259277344,1776000,0.0,0.0,AMT
2025-02-18 00:00:00-05:00,185.56082118079175,187.61757469025932,185.18686053685673,186.5350799560547,2301200,0.0,0.0,AMT
2025-02-19 00:00:00-05:00,186.38744182673,187.80453992560666,185.35415489437824,185.56080627441406,2470000,0.0,0.0,AMT
2025-02-20 00:00:00-05:00,185.52146371819032,189.9006803990164,184.04532225165875,189.320068359375,2848500,0.0,0.0,AMT
2025-02-21 00:00:00-05:00,189.25115632061411,189.93018373238658,187.49946981701163,188.5032501220703,3304300,0.0,0.0,AMT
2025-02-24 00:00:00-05:00,187.66678036139638,190.55018447421025,186.43666248407195,188.94610595703125,2393200,0.0,0.0,AMT
2025-02-25 00:00:00-05:00,194.36846238861511,202.98913818228922,191.9180771591153,200.50921630859375,5179700,0.0,0.0,AMT
2025-02-26 00:00:00-05:00,201.33583579033046,202.1329497175347,196.4153646188609,197.5372314453125,2512100,0.0,0.0,AMT
2025-02-27 00:00:00-05:00,196.86806029912086,200.9225238571779,196.159511228536,200.7257080078125,2553100,0.0,0.0,AMT
2025-02-28 00:00:00-05:00,201.73932315150623,203.05800585507475,199.3873384724809,202.34945678710938,3466800,0.0,0.0,AMT
2025-03-03 00:00:00-05:00,201.7393257815152,206.94517787387215,201.72949024458543,206.2760009765625,2229700,0.0,0.0,AMT
2025-03-04 00:00:00-05:00,208.38195312946632,211.72786750385913,203.6484622873991,203.82559204101562,4031300,0.0,0.0,AMT
2025-03-05 00:00:00-05:00,201.1488631512602,206.23664375066758,199.48575644541654,205.37063598632812,1969800,0.0,0.0,AMT
2025-03-06 00:00:00-05:00,205.05570892689295,205.69537918300927,201.03076714915338,203.63861083984375,2416200,0.0,0.0,AMT
2025-03-07 00:00:00-05:00,204.69160289311077,209.6022385798472,203.59925768087427,208.91336059570312,3599400,0.0,0.0,AMT
2025-03-10 00:00:00-04:00,210.0942870217117,213.86336980443266,208.9330479973329,209.68096923828125,4156600,0.0,0.0,AMT
2025-03-11 00:00:00-04:00,209.72033411771073,211.18664001123346,205.8922079416596,206.44329833984375,2698100,0.0,0.0,AMT
2025-03-12 00:00:00-04:00,204.7014472118635,205.50841173484167,201.92630913117642,203.40245056152344,2519800,0.0,0.0,AMT
2025-03-13 00:00:00-04:00,203.6484709488102,205.67570274554646,201.74916119643112,204.46527099609375,2691100,0.0,0.0,AMT
2025-03-14 00:00:00-04:00,204.46527047049122,207.87022823215358,202.70373332000827,207.5749969482422,3789000,0.0,0.0,AMT
2025-03-17 00:00:00-04:00,208.82481047496563,212.88912479785586,207.98833931752836,209.30702209472656,3097600,0.0,0.0,AMT
2025-03-18 00:00:00-04:00,209.30701323647773,212.84974360809434,208.00800158895746,211.45233154296875,3996500,0.0,0.0,AMT
2025-03-19 00:00:00-04:00,210.85203248563192,212.19040129094418,208.273710308256,210.3599853515625,2244200,0.0,0.0,AMT
2025-03-20 00:00:00-04:00,211.48184660293794,211.708199090184,209.27748511111602,210.86187744140625,1839300,0.0,0.0,AMT
2025-03-21 00:00:00-04:00,210.45839662617445,216.11693855616045,209.2578004414818,212.7906951904297,6326100,0.0,0.0,AMT
2025-03-24 00:00:00-04:00,210.50759786864984,213.55828093613738,209.03145654100186,209.41525268554688,2879900,0.0,0.0,AMT
2025-03-25 00:00:00-04:00,208.6476769587603,209.19876736225362,204.88842953822237,206.16775512695312,2646600,0.0,0.0,AMT
2025-03-26 00:00:00-04:00,206.1677558951257,208.18515221378476,204.3471754332923,206.6794891357422,1607400,0.0,0.0,AMT
2025-03-27 00:00:00-04:00,207.7127824303674,211.62947337622145,206.32520592148018,210.63552856445312,2458400,0.0,0.0,AMT
2025-03-28 00:00:00-04:00,212.21009226023082,212.38723704093414,209.96635847857033,212.13136291503906,1907500,0.0,0.0,AMT
2025-03-31 00:00:00-04:00,213.10561404407287,215.8807520363784,212.28881401003022,214.138916015625,3281300,0.0,0.0,AMT
2025-04-01 00:00:00-04:00,216.57946571945615,217.18959935318912,214.1389161684376,215.94964599609375,2124800,0.0,0.0,AMT
2025-04-02 00:00:00-04:00,216.38264520456798,216.97309273593697,212.84973548856794,214.4341278076172,2794100,0.0,0.0,AMT
2025-04-03 00:00:00-04:00,221.42120750321305,227.35529466301222,216.50073622536388,224.5604705810547,5852900,0.0,0.0,AMT
2025-04-04 00:00:00-04:00,229.44158513729909,230.08125545616647,216.53027243952718,216.6680450439453,9877200,0.0,0.0,AMT
2025-04-07 00:00:00-04:00,213.8928845838997,218.38035182159848,208.27369998428753,209.99586486816406,5082200,0.0,0.0,AMT
2025-04-08 00:00:00-04:00,211.6688355345372,213.24339239234325,198.79688052264697,201.4047393798828,5455000,0.0,0.0,AMT
2025-04-09 00:00:00-04:00,198.8952892927759,208.56893756367697,194.35861420363247,204.17987060546875,5646900,0.0,0.0,AMT
2025-04-10 00:00:00-04:00,204.44558980579325,209.77937908327263,200.26318905164345,205.00653076171875,3565200,0.0,0.0,AMT
2025-04-11 00:00:00-04:00,204.90730039342756,212.080837463626,203.54798835660432,211.5549774169922,2555400,1.7,0.0,AMT
2025-04-14 00:00:00-04:00,211.33670569466938,217.1211816625989,209.51107769213388,216.08929443359375,2080600,0.0,0.0,AMT
2025-04-15 00:00:00-04:00,217.56765831897948,219.09564105691766,214.33312085576605,216.3075714111328,3854900,0.0,0.0,AMT
2025-04-16 00:00:00-04:00,218.57969568651745,218.81781185388354,214.81928305409596,216.2976531982422,3376800,0.0,0.0,AMT
2025-04-17 00:00:00-04:00,217.2303127008277,222.60798641942102,216.55561490865387,220.9212646484375,2599000,0.0,0.0,AMT
2025-04-21 00:00:00-04:00,219.6016494978423,221.80431486593713,213.45006794336848,216.28773498535156,2781000,0.0,0.0,AMT
2025-04-22 00:00:00-04:00,218.0637512687191,220.48469989203852,216.12898171799554,219.2444610595703,2747400,0.0,0.0,AMT
2025-04-23 00:00:00-04:00,218.05384298786558,218.20266559749064,207.7350464308755,210.93983459472656,7046000,0.0,0.0,AMT
2025-04-24 00:00:00-04:00,212.6563227911772,213.59890131938187,209.1141932553208,209.26303100585938,2885500,0.0,0.0,AMT
2025-04-25 00:00:00-04:00,209.82857119716232,210.13614801817823,206.82223335229062,209.17373657226562,2464500,0.0,0.0,AMT
2025-04-28 00:00:00-04:00,208.80661016220924,211.93202115403898,207.72512551642834,209.6499786376953,3390200,0.0,0.0,AMT
2025-04-29 00:00:00-04:00,209.98732004332092,220.03822055126903,208.71731666920252,219.60165405273438,3174900,0.0,0.0,AMT
2025-04-30 00:00:00-04:00,219.63141862031142,224.32447820127908,218.86742724771477,223.64979553222656,3491100,0.0,0.0,AMT
2025-05-01 00:00:00-04:00,223.11400021660629,224.07642676201212,221.32806840911445,222.2805633544922,2253000,0.0,0.0,AMT
2025-05-02 00:00:00-04:00,223.7688490957452,224.21533204590605,219.46274351836743,221.8539276123047,2732600,0.0,0.0,AMT
2025-05-05 00:00:00-04:00,223.34221683476014,224.25503080617193,220.71290140462636,222.12181091308594,1832900,0.0,0.0,AMT
2025-05-06 00:00:00-04:00,222.5583819240674,223.85814983516528,220.62361231824863,222.06228637695312,1637100,0.0,0.0,AMT
2025-05-07 00:00:00-04:00,220.841898380814,223.20331805981496,217.5577482394615,217.77603149414062,3571500,0.0,0.0,AMT
2025-05-08 00:00:00-04:00,217.2303242813758,218.18281926981348,215.85117924256522,216.17860412597656,3007500,0.0,0.0,AMT
2025-05-09 00:00:00-04:00,215.3749254770854,218.86742718584244,214.888746396546,218.2522735595703,2499800,0.0,0.0,AMT
2025-05-12 00:00:00-04:00,215.7420349602858,215.7420349602858,205.30418036109253,206.29637145996094,4450800,0.0,0.0,AMT
2025-05-13 00:00:00-04:00,206.87183504139347,206.87183504139347,200.1447808972613,202.36729431152344,4525300,0.0,0.0,AMT
2025-05-14 00:00:00-04:00,201.31556438558113,203.5876904404688,199.44032384708413,202.903076171875,4060300,0.0,0.0,AMT
2025-05-15 00:00:00-04:00,204.62948623910032,210.11630149787842,203.39916389502807,210.02699279785156,3115600,0.0,0.0,AMT
2025-05-16 00:00:00-04:00,211.29701143658593,211.79310695869137,209.74918069032455,211.71372985839844,2812700,0.0,0.0,AMT
2025-05-19 00:00:00-04:00,211.9717030733197,213.81717909943853,210.29489771511717,213.4500732421875,1733400,0.0,0.0,AMT
2025-05-20 00:00:00-04:00,211.84271597254775,214.1743711096794,211.75342240720263,213.71795654296875,1755900,0.0,0.0,AMT
2025-05-21 00:00:00-04:00,213.95607792338538,214.86889187479224,211.7931086962845,212.0609893798828,2231500,0.0,0.0,AMT
2025-05-22 00:00:00-04:00,212.75552459940326,213.97593052020628,207.43739498009654,208.62802124023438,1969800,0.0,0.0,AMT
2025-05-23 00:00:00-04:00,211.45575219932684,211.86255416423936,208.91574552804656,210.20559692382812,1573200,0.0,0.0,AMT
2025-05-27 00:00:00-04:00,209.3721698640087,213.31116973659022,209.3721698640087,212.03123474121094,1867000,0.0,0.0,AMT
2025-05-28 00:00:00-04:00,211.336695088309,211.4359202498379,209.08441715038302,210.80091857910156,1787600,0.0,0.0,AMT
2025-05-29 00:00:00-04:00,210.0071734148992,212.42812213917117,209.0050507071109,212.04116821289062,1790600,0.0,0.0,AMT
2025-05-30 00:00:00-04:00,211.45576472932612,213.68819472905173,210.6620239522427,212.97381591796875,5861500,0.0,0.0,AMT
2025-06-02 00:00:00-04:00,211.71373880383743,212.76545893279737,209.25309400968965,212.4380340576172,2142600,0.0,0.0,AMT
2025-06-03 00:00:00-04:00,211.48551676843894,212.7059226634576,210.07660729075218,211.72364807128906,2035500,0.0,0.0,AMT
2025-06-04 00:00:00-04:00,211.58474822606613,214.77960472111934,210.5330281015395,212.6860809326172,1579000,0.0,0.0,AMT
2025-06-05 00:00:00-04:00,213.45007053891413,215.49398172848225,212.39835042308854,214.53155517578125,2526800,0.0,0.0,AMT
2025-06-06 00:00:00-04:00,213.63858459417457,214.4422569239927,210.43379659552045,210.88027954101562,2516300,0.0,0.0,AMT
2025-06-09 00:00:00-04:00,210.4536509949917,212.259430891505,208.73716466234038,211.16802978515625,1777800,0.0,0.0,AMT
2025-06-10 00:00:00-04:00,212.26936160226174,213.71795209762303,211.06880373671072,212.9341278076172,1625000,0.0,0.0,AMT
2025-06-11 00:00:00-04:00,212.93412870310496,214.0255449491049,211.2771714130028,212.6860809326172,1577900,0.0,0.0,AMT
2025-06-12 00:00:00-04:00,214.09499489983554,216.06946064420407,212.874604082781,216.0,1738000,0.0,0.0,AMT
2025-06-13 00:00:00-04:00,215.5,217.36000061035156,214.07000732421875,214.8000030517578,2455600,1.7,0.0,AMT
2025-06-16 00:00:00-04:00,213.0,217.32000732421875,213.0,214.97999572753906,2424500,0.0,0.0,AMT
2025-06-17 00:00:00-04:00,215.1199951171875,215.75999450683594,212.77999877929688,215.13999938964844,1659500,0.0,0.0,AMT
2025-06-18 00:00:00-04:00,215.61000061035156,216.66000366210938,213.58999633789062,215.47999572753906,1665700,0.0,0.0,AMT
2025-06-20 00:00:00-04:00,215.13999938964844,218.85000610351562,214.3000030517578,217.47999572753906,4018600,0.0,0.0,AMT
2025-06-23 00:00:00-04:00,218.64999389648438,222.61000061035156,217.5500030517578,221.6300048828125,2618000,0.0,0.0,AMT
2025-06-24 00:00:00-04:00,220.8699951171875,225.02999877929688,219.0,223.91000366210938,2219000,0.0,0.0,AMT
2025-06-25 00:00:00-04:00,221.74000549316406,222.8300018310547,219.50999450683594,220.22000122070312,1727300,0.0,0.0,AMT
2025-06-26 00:00:00-04:00,220.7899932861328,221.5800018310547,215.82000732421875,217.52000427246094,2040100,0.0,0.0,AMT
2025-06-27 00:00:00-04:00,216.3000030517578,219.8800048828125,215.8699951171875,217.77999877929688,2086300,0.0,0.0,AMT
2025-06-30 00:00:00-04:00,217.38999938964844,221.1300048828125,215.25999450683594,221.02000427246094,2071800,0.0,0.0,AMT
2025-07-01 00:00:00-04:00,220.89999389648438,225.25999450683594,220.6199951171875,224.47000122070312,2567600,0.0,0.0,AMT
2025-07-02 00:00:00-04:00,222.82000732421875,224.9600067138672,222.5399932861328,222.8300018310547,1937900,0.0,0.0,AMT
2025-07-03 00:00:00-04:00,222.47999572753906,223.16000366210938,217.89999389648438,221.75,1369100,0.0,0.0,AMT
2025-07-07 00:00:00-04:00,222.3000030517578,222.97999572753906,218.0500030517578,220.02000427246094,1894900,0.0,0.0,AMT
2025-07-08 00:00:00-04:00,218.02000427246094,221.16000366210938,217.6300048828125,220.6999969482422,2022600,0.0,0.0,AMT
2025-07-09 00:00:00-04:00,219.7100067138672,222.0,217.3699951171875,221.8300018310547,1712900,0.0,0.0,AMT
2025-07-10 00:00:00-04:00,220.49000549316406,223.67999267578125,220.1999969482422,221.00999450683594,1459200,0.0,0.0,AMT
2025-07-11 00:00:00-04:00,220.0800018310547,221.41000366210938,217.50999450683594,219.24000549316406,1358500,0.0,0.0,AMT
2025-07-14 00:00:00-04:00,218.9499969482422,222.3000030517578,218.8699951171875,221.77999877929688,1475900,0.0,0.0,AMT
2025-07-15 00:00:00-04:00,221.25,221.3000030517578,217.97999572753906,218.9199981689453,1754200,0.0,0.0,AMT
2025-07-16 00:00:00-04:00,219.66000366210938,223.44000244140625,219.10000610351562,223.36000061035156,2426500,0.0,0.0,AMT
2025-07-17 00:00:00-04:00,222.80999755859375,224.27999877929688,221.8300018310547,223.0399932861328,1522400,0.0,0.0,AMT
2025-07-18 00:00:00-04:00,223.4199981689453,225.77000427246094,223.1699981689453,224.77000427246094,1253800,0.0,0.0,AMT
2025-07-21 00:00:00-04:00,226.0,227.75,225.36000061035156,226.5,1458800,0.0,0.0,AMT
2025-07-22 00:00:00-04:00,229.58999633789062,232.5500030517578,227.9600067138672,232.35000610351562,2274400,0.0,0.0,AMT
2025-07-23 00:00:00-04:00,230.94000244140625,232.47000122070312,229.58999633789062,230.17999267578125,1839700,0.0,0.0,AMT
2025-07-24 00:00:00-04:00,230.72000122070312,234.3300018310547,228.47999572753906,231.24000549316406,2034700,0.0,0.0,AMT
2025-07-25 00:00:00-04:00,230.6199951171875,231.5500030517578,228.25,229.8699951171875,1031300,0.0,0.0,AMT
2025-07-28 00:00:00-04:00,227.72000122070312,229.07000732421875,223.35000610351562,224.2100067138672,2176300,0.0,0.0,AMT
2025-07-29 00:00:00-04:00,219.0,219.0,211.8000030517578,214.7100067138672,3704000,0.0,0.0,AMT
2025-07-30 00:00:00-04:00,211.55999755859375,215.0800018310547,207.66000366210938,208.74000549316406,3693300,0.0,0.0,AMT
2025-07-31 00:00:00-04:00,207.22000122070312,209.60000610351562,205.7100067138672,208.38999938964844,2774000,0.0,0.0,AMT
2025-08-01 00:00:00-04:00,211.41000366210938,217.38999938964844,211.1300048828125,212.10000610351562,3232200,0.0,0.0,AMT
2025-08-04 00:00:00-04:00,211.36000061035156,214.33999633789062,211.0,212.97999572753906,2804500,0.0,0.0,AMT
2025-08-05 00:00:00-04:00,212.25999450683594,212.7899932861328,207.77999877929688,210.0500030517578,1854800,0.0,0.0,AMT
2025-08-06 00:00:00-04:00,210.5,211.5800018310547,208.5,208.89999389648438,1634100,0.0,0.0,AMT
2025-08-07 00:00:00-04:00,208.9199981689453,211.07000732421875,208.0,210.00999450683594,2025800,0.0,0.0,AMT
2025-08-08 00:00:00-04:00,210.3300018310547,210.88999938964844,205.80999755859375,206.50999450683594,1727500,0.0,0.0,AMT
2025-08-11 00:00:00-04:00,205.92999267578125,207.8800048828125,204.85000610351562,206.0800018310547,2339200,0.0,0.0,AMT
2025-08-12 00:00:00-04:00,206.14999389648438,206.77999877929688,203.22000122070312,204.6199951171875,1757100,0.0,0.0,AMT
2025-08-13 00:00:00-04:00,204.8800048828125,205.30999755859375,202.9499969482422,204.14999389648438,2717800,0.0,0.0,AMT
2025-08-14 00:00:00-04:00,203.1999969482422,204.19000244140625,200.7899932861328,203.4600067138672,2636900,0.0,0.0,AMT
2025-08-15 00:00:00-04:00,204.19000244140625,208.2100067138672,203.19000244140625,206.1199951171875,2640400,0.0,0.0,AMT
2025-08-18 00:00:00-04:00,206.60000610351562,207.02000427246094,202.66000366210938,203.1300048828125,3227700,0.0,0.0,AMT
2025-08-19 00:00:00-04:00,203.5399932861328,206.8300018310547,203.22999572753906,206.64999389648438,1669400,0.0,0.0,AMT
2025-08-20 00:00:00-04:00,208.49000549316406,211.13999938964844,207.67999267578125,209.5,2217500,0.0,0.0,AMT
2025-08-21 00:00:00-04:00,208.3699951171875,211.0,208.3699951171875,209.72999572753906,1483300,0.0,0.0,AMT
2025-08-22 00:00:00-04:00,210.89999389648438,214.7899932861328,210.25,211.8800048828125,2343000,0.0,0.0,AMT
2025-08-25 00:00:00-04:00,211.0,211.9199981689453,209.91000366210938,211.1199951171875,1238900,0.0,0.0,AMT
2025-08-26 00:00:00-04:00,209.10000610351562,209.10000610351562,204.5500030517578,207.4499969482422,3538700,0.0,0.0,AMT
2025-08-27 00:00:00-04:00,207.75,208.02999877929688,203.2100067138672,203.27000427246094,3083500,0.0,0.0,AMT
2025-08-28 00:00:00-04:00,203.25999450683594,204.44000244140625,201.7100067138672,202.55999755859375,2978200,0.0,0.0,AMT
